detection,sim,mcc,majority,cutoff,tree_type,nobs
0.86,180,0,0,0.975,Random sample,3139
0.89,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.89,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.9,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.9,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.9,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.85,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.85,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.9,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.87,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.88,180,0,0,0.975,Random sample,3139
0.9,180,0,0,0.975,Random sample,3139
0.86,180,0,0,0.975,Random sample,3139
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.81,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.88,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.81,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.81,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.81,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.86,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.82,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.87,181,0,0,0.975,Random sample,3143
0.81,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.85,181,0,0,0.975,Random sample,3143
0.84,181,0,0,0.975,Random sample,3143
0.83,181,0,0,0.975,Random sample,3143
0.89,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.9,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.9,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.83,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.9,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.9,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.84,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.9,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.84,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.89,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.85,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.86,197,0,0,0.975,Random sample,3138
0.87,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.88,197,0,0,0.975,Random sample,3138
0.88,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.81,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.88,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.83,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.82,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.83,205,0,0,0.975,Random sample,3137
0.82,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.83,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.82,205,0,0,0.975,Random sample,3137
0.83,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.88,205,0,0,0.975,Random sample,3137
0.91,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.83,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.88,205,0,0,0.975,Random sample,3137
0.85,205,0,0,0.975,Random sample,3137
0.89,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.86,205,0,0,0.975,Random sample,3137
0.84,205,0,0,0.975,Random sample,3137
0.87,205,0,0,0.975,Random sample,3137
0.85,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.9,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.91,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.9,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.9,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.85,208,0,0,0.975,Random sample,3141
0.9,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.83,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.88,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.86,208,0,0,0.975,Random sample,3141
0.9,208,0,0,0.975,Random sample,3141
0.89,208,0,0,0.975,Random sample,3141
0.84,208,0,0,0.975,Random sample,3141
0.87,208,0,0,0.975,Random sample,3141
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.83,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.9,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.9,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.9,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.91,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.9,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.9,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.84,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.91,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.91,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.84,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.9,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.91,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.91,218,0,0,0.975,Random sample,3139
0.84,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.85,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.89,218,0,0,0.975,Random sample,3139
0.91,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.86,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.88,218,0,0,0.975,Random sample,3139
0.87,218,0,0,0.975,Random sample,3139
0.87,224,0,0,0.975,Random sample,3139
0.86,224,0,0,0.975,Random sample,3139
0.86,224,0,0,0.975,Random sample,3139
0.84,224,0,0,0.975,Random sample,3139
0.86,224,0,0,0.975,Random sample,3139
0.85,224,0,0,0.975,Random sample,3139
0.88,224,0,0,0.975,Random sample,3139
0.86,224,0,0,0.975,Random sample,3139
